Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Apis Therapeutics, LLC",1,1,No,No,No
APJET INC,2,10,No,No,No
"APK ADVANCED MEDICAL TECHNOLOGIES, INC.",2,N/A,No,No,No
"APL Sciences, Inc.",6,N/A,Yes,No,No
APNEOS CORPORATION,1,N/A,No,No,No
"APO Technologies, Inc.",1,2,No,No,No
"APOCELL, INC.",2,29,No,No,No
"Apocom, Inc.",4,N/A,No,No,No
Apogee Biotechnology Corporation,22,3,No,No,No
Apogee Corp.,3,N/A,No,No,No
"APOGEE ENGINEERING, INC.",2,15,Yes,No,No
"Apogee Scientific, Inc",5,12,No,No,No
"Apogee Worx, LLC",1,10,No,No,No
"APOIMMUNE, INC",10,N/A,No,No,No
Apolent Corporation,1,6,No,Yes,No
APOLLO AI Inc.,1,2,Yes,Yes,No
Apollo Flight Research,1,1,No,No,No
"APOLLO FUSION, INC.",2,16,No,No,No
"APOLLO INSTRUMENTS, INC.",15,12,No,Yes,No
"APOLLO LIGHT SYSTEMS, INC.",15,12,No,No,No
Apollo Medical Devices LLC,1,3,No,No,No
"Apollo Neuroscience, Inc.",1,5,Yes,No,No
"APOLLO SRI, LLC",3,N/A,No,No,No
Apollo Systems Technology Inc,1,5,No,No,No
"ApolloDx , LLC",2,5,No,No,No
Apollomics Inc.,1,3,No,No,No
"Apollon, Inc.",1,N/A,No,No,No
"APOLOGIC, INC.",4,N/A,No,No,No
"Apomyx, Inc.",1,N/A,No,No,No
"APOPLOGIC PHARMACEUTICALS, LLC",1,N/A,No,No,No
"APOSTAIN, INC.",3,N/A,No,No,No
APOTHEOSYS,1,N/A,No,No,No
"APP, Inc",1,19,No,No,No
app2you,2,3,No,No,No
Appa Technology Initiatives,2,2,No,No,No
"APPALACHIAN ELECTRONIC INSTRUMENTS, INC.",1,N/A,No,No,No
Appalachian Mountain Nursery,1,N/A,Yes,Yes,No
"Apparati, Inc.",6,2,No,No,No
APPAREO SYSTEMS LLC,2,15,No,No,No
"APPBUGS, INC.",1,3,No,No,No
"Appcom, Inc.",2,2,No,No,No
Appealing Products Inc.,1,3,No,No,No
"APPERA SOFTWARE, INC.",1,5,No,No,No
"APPETEK, INC.",3,N/A,No,No,No
Appia LLC,1,2,Unavailable,Unavailable,Unavailable
"Appl Geodynamics, Inc",2,N/A,No,No,No
Appl Photon Migr Techs Inc,1,N/A,No,No,No
Appl Res Assoc Inc.,1,N/A,No,No,No
"Applaud Medical, Inc.",1,10,No,No,No
"Apple Acres Farm, Inc.",1,N/A,No,No,No
APPLECHEM INC,3,1,No,No,No
"Applicable Electronics, Inc.",3,N/A,No,No,No
"APPLICATION INSIGHT, LLC",3,3,No,No,No
Applications Express Inc,1,N/A,No,No,No
Applications Resources Inc,21,N/A,No,No,No
APPLICATIONS TECHNOLOGIES CO.LLC,2,6,No,No,No
"Applications Technology (Apptek), LLC",2,50,No,No,No
AppliCote Associates,1,1,No,Yes,No
Applied &amp; Theoretical Mechanic,3,N/A,Yes,No,No
"APPLIED AERO, LLC",4,4,No,Yes,No
Applied Analysis Inc,3,N/A,No,No,No
Applied Analytic Research,2,2,Yes,No,No
"Applied Analytics, Inc.",2,12,No,No,No
APPLIED ASTRONAUTICS CORP.,2,2,No,No,No
"Applied BioCode, Inc.",1,22,No,No,No
Applied Biological Laboratories Inc.,1,10,No,No,Yes
"Applied BioMath, LLC",5,45,No,No,Yes
Applied Biomathematics Inc,41,3,No,No,No
"APPLIED BIOPHYSICS, INC.",11,12,No,No,No
"APPLIED BIOSENSORS, LLC ",2,6,No,No,Yes
"APPLIED BIOTECH CONCEPTS, INC.",11,N/A,No,Yes,No
"Applied Biotechnology Institute, Inc.",20,12,No,No,No
"APPLIED CELL SCIENCES, INC.",1,N/A,No,No,No
Applied Ceramics Research Co.,5,3,No,No,No
"Applied Ceramics, Inc.",1,N/A,No,No,No
Applied Coatings International,2,N/A,No,No,No
"APPLIED COATINGS, INC.",3,N/A,No,No,No
Applied Colloids,9,2,No,No,No
"Applied Combustion Technology, Inc.",1,N/A,No,No,No
"APPLIED CONCEPT RESEARCH, INC.",3,1,No,No,No
Applied Cryogenics &amp; Materials,2,N/A,No,No,No
Applied Crystal Engineering,1,N/A,No,No,No
"Applied Data Trends, Inc.",2,N/A,No,No,No
Applied Decision Analysis Inc,1,50,No,No,No
"APPLIED DECISION SCIENCE, LLC",2,N/A,Yes,No,No
"APPLIED DEFENSE SOLUTIONS, INC.",19,74,No,No,No
Applied Design Laboratories,1,5,No,No,No
"Applied Diamond, Inc.",12,23,No,No,No
"Applied DNA Sciences, Inc.",2,36,No,No,No
"APPLIED DYNAMICS INTERNATIONAL, INC.",6,45,No,No,No
Applied Econometrics Inc.,1,N/A,No,No,No
"Applied Electroless Concepts,",1,5,Yes,Yes,No
Applied EM Inc.,59,12,No,No,No
"Applied Energetics, Inc.",7,11,No,No,No
"Applied Energy Siences, Inc.",1,N/A,No,No,No
"APPLIED ENGINEERING CONCEPTS, INCORPORATED",2,7,No,No,No
Applied Engineering Management Corporation,4,280,Yes,No,No
Applied Engineering Resources,1,6,No,No,No
"Applied Engineering Solutions, LLC",3,N/A,No,No,No
Applied Environmental Solutions LLC,1,3,No,No,No
Applied Filtering Laboratory.,1,1,No,No,No
Applied Fluid Sciences Assocs,2,5,No,No,No
"APPLIED FLUID TECHNOLOGIES, INC.",1,2,No,No,No
"Applied Food Biotechnology, In",1,N/A,No,No,No
"APPLIED FOOD TECHNOLOGIES, INC",10,7,Yes,No,No
Applied Fusion Technologies,5,N/A,No,No,No
"APPLIED GENE TECHNOLOGIES, INC.",2,N/A,No,No,No
APPLIED GENETIC TECHNOLOGIES CORPORATION,4,N/A,No,No,No
APPLIED GENETICS LABORATORIES,22,N/A,No,No,No
"Applied Genetics, Inc.",9,N/A,No,No,No
APPLIED GEOSOLUTIONS LLC,21,19,No,No,No
"APPLIED HOME TELEMEDICINE, LLC",1,N/A,No,No,No
APPLIED HUMAN FACTORS INC,12,3,No,No,No
Applied Imaging Corp.,1,N/A,No,No,No
"Applied Immune Sciences, Inc.",6,N/A,No,No,No
APPLIED IMPULSE INC.,1,1,No,No,No
"Applied Information Movement and Management, Inc.",1,N/A,No,No,No
"Applied Innovation, Inc.",1,6,No,No,No
"APPLIED INTEGRIN SCIENCES, INC.",2,0,No,No,No
Applied Interactive Tech,2,N/A,No,No,No
Applied Inventions Corp.,2,N/A,No,No,No
"Applied Knowledge Institute,",1,N/A,No,No,No
"APPLIED KNOWLEDGE SCIENCES, INC.",2,4,No,No,No
Applied Language Technologies,2,N/A,No,No,No
Applied Life Design Corp.,1,N/A,No,No,No
"Applied Lifesciences &amp; Systems, LLC",1,3,No,No,No
"Applied Logic Systems, Inc.",10,6,No,No,No
Applied Machine Intelligence,1,1,No,No,No
"APPLIED MARINE TECHNOLOGIES, INC.",1,55,No,No,No
"APPLIED MATERIAL SYSTEMS ENGINEERING, INC.",21,7,No,Yes,No
"Applied Material Technologies, Inc.",26,6,No,No,No
Applied Material Technology,1,N/A,No,No,No
"Applied Mathematical Physics Research, Inc.",10,N/A,Yes,No,No
"APPLIED MATHEMATICS, INC.",22,3,No,No,No
"Applied Measurement Systems,",10,1,No,No,No
Applied Mechanics Inc,2,15,No,No,No
"APPLIED MEDIA ANALYSIS, INC.",11,8,No,No,Yes
Applied Medical Technology Inc,2,N/A,No,No,No
"APPLIED MEDICAL VISUALIZATIONS, LLC",4,N/A,No,No,No
"Applied Membrane Technology, Inc.",1,N/A,No,No,No
Applied Metallurgy Corporation,1,3,No,No,No
Applied Microbiology Inc,3,N/A,No,No,No
"Applied MicroStructures, Inc.",1,18,No,No,No
Applied Microwave Plasma,13,8,No,No,No
"APPLIED MICROWAVE TECHNOLOGY, INC.",1,46,No,No,No
"Applied Minds, LLC ",11,115,No,No,No
"Applied Minerals, Inc.",1,6,No,No,No
APPLIED MODERN TECHNOLOGIES,4,N/A,No,No,No
APPLIED MOLECULAR EVOLUTION,4,N/A,No,No,No
APPLIED NANOFEMTO TECHNOLOGIES LLC,24,3,No,No,No
Applied Nanofluorescence LLC,2,2,No,No,No
Applied Nanomaterials,1,2,No,No,No
"Applied Nanostructures, Inc.",2,3,No,Yes,No
APPLIED NANOTECH INC,70,37,Yes,No,Yes
"Applied Nanoworks, Inc.",1,9,No,No,No
"Applied Natural Sciences, Inc.",5,N/A,No,No,No
Applied Neurodynamics,1,1,No,No,No
APPLIED NOVEL DEVICES INC,8,6,No,No,No
"Applied Ocean Sciences, LLC",6,19,No,No,No
"Applied Operations Research, Inc.",1,10,No,No,No
APPLIED OPTICAL,4,60,No,No,No
"APPLIED OPTICAL SCIENCES, INCORPORATED",1,2,No,No,No
"Applied Optical Systems, Inc.",1,38,No,No,No
"Applied Optimization, Inc",46,21,No,Yes,No
"APPLIED OPTOELECTRONICS, INC.",20,15,No,No,No
APPLIED OPTRONICS CORP,8,5,No,No,No
APPLIED ORDNANCE TECHNOLOGY,16,130,No,No,No
"Applied Parallel Research,",2,N/A,No,No,No
"Applied Particle Technology, Inc.",3,2,No,No,No
"APPLIED PERCEPTION, INC.",6,13,No,No,No
"Applied Physical Electronics, L.C.",27,16,No,No,No
Applied Physical Sciences Corp.,57,72,No,No,No
"Applied Physics Systems, Inc.",1,71,No,No,No
Applied Physics Technologies,9,38,No,No,No
"Applied PhytoGenetics, Inc",1,N/A,No,No,No
Applied Phytologics Inc,2,N/A,No,No,No
"Applied Pixels, Llc",1,1,No,No,No
"APPLIED PLASMA TECHNOLOGIES, LLC",1,3,Yes,No,No
"Applied Plastics Technology, Inc.",2,N/A,Yes,No,No
APPLIED POLERAMIC INCORPORATED,22,8,No,No,No
"Applied Polymer Systems, Inc.",3,10,No,No,No
Applied Polymer Technology Inc,1,17,No,No,No
Applied Polymer&amp;biotechnology,1,N/A,No,No,No
"APPLIED POWER SYSTEMS, INC.",1,14,No,No,No
"Applied Process Technology, Inc.",1,0,No,No,No
"Applied Processes, Inc.",2,2,No,No,No
Applied Programming Technology Inc,1,7,No,No,Yes
"Applied Pulse Power, Inc.",1,1,No,No,No
"APPLIED PULSE TECHNOLOGY, INC.",3,3,No,No,No
"APPLIED PULSED POWER, INC.",15,9,No,No,No
Applied Quantum Enovation LLC,1,2,No,No,No
APPLIED QUANTUM MEDICAL CORPORATION,2,N/A,No,No,No
"Applied Quantum Systems, Inc.",3,5,No,No,No
Applied Quantum Technologies,8,8,No,No,No
"Applied Radar, Inc. ",49,5,No,No,No
"Applied Research Associates, Inc.",134,40,No,No,No
Applied Research Consortium,1,N/A,No,No,No
Applied Research Engineer Inc,1,N/A,No,No,No
Applied Research In Acoustics LLC,31,23,No,No,No
Applied Research Laboratory,3,N/A,No,No,No
Applied Research LLC,56,6,No,Yes,No
Applied Resonance Technology,6,N/A,No,No,No
APPLIED RESOURCES CORPORATION,8,N/A,No,No,No
"Applied Science and Technology,LLC",21,4,Yes,No,No
APPLIED SCIENCE ASSOC.,2,45,No,No,No
Applied Science Associates,1,N/A,No,No,No
Applied Science Associates. In,2,N/A,No,No,No
Applied Science Corporation,1,2,Yes,No,No
"APPLIED SCIENCE INNOVATIONS, INC",27,6,Yes,No,No
"Applied Science International, LLC",1,103,No,No,No
Applied Science Laboratoryt,4,12,No,No,No
Applied Science Technology Inc,1,2,No,No,No
"Applied Sciences Consultants,",6,N/A,No,No,No
Applied Sciences Inc.,129,17,No,No,No
"APPLIED SCIENCES LABORATORY, INC.",12,30,No,Yes,No
Applied Sciences Research,5,N/A,No,No,No
Applied Scientific Research,9,3,No,No,No
Applied Semiconductor,1,3,No,No,No
"Applied Separations, Inc.",3,42,No,No,No
"APPLIED SIGNAL &amp; IMAGE TECHNOLOGY, INC.",12,20,No,No,No
APPLIED SIGNAL TECHNOLOGY,4,390,No,No,No
APPLIED SIGNALS INTELLIGENCE INC,12,4,No,No,No
"APPLIED SIMULATIONS, INC.",3,5,No,No,No
Applied Solar Energy Corp.,5,N/A,No,No,No
"Applied Sonics, Incorporated",2,4,No,No,No
APPLIED SPECTRA INC,27,34,No,No,No
"APPLIED SR TECHNOLOGIES, INC.",2,2,Yes,No,No
"Applied Stemcell, Inc.",6,30,Yes,No,No
Applied Superconductivity Inc,4,N/A,No,No,No
"Applied System Technologies, I",1,N/A,No,Yes,No
Applied System Technology Inc,1,1,No,No,No
Applied Systems Engineering Incorporated,3,44,No,No,No
"Applied Systems Institute, Inc",2,N/A,No,No,No
"Applied Systems Research, Inc.",2,22,No,No,No
Applied Tech Enterprises Ltd,1,2,No,No,No
Applied Technical Systems Inc.,8,137,No,No,No
"Applied Technologies, Inc.",11,4,No,No,No
"APPLIED TECHNOLOGY ASSOC., INC.",18,2,No,No,No
Applied Technology Associates,2,N/A,No,No,No
Applied Technology Genetics,2,N/A,No,No,No
Applied Technology Lab Ltd,1,1,No,No,No
Applied Technology Solutions,1,N/A,No,No,No
Applied Technology Ventures,1,N/A,No,No,No
"APPLIED THERMAL COATINGS, INC.",1,25,No,Yes,No
APPLIED THERMAL SCIENCES,8,23,No,No,No
Applied Thermodynamic Systems,1,2,No,No,No
"APPLIED THIN FILMS, INC.",55,13,No,No,No
"APPLIED TISSUE AND MATERIALS, INC.",3,N/A,No,No,No
Applied Tissue Technologies LLC,2,1,No,No,No
"Applied Training Solutions, LLC",2,112,No,No,No
Applied Tungstenite Corporation,2,4,No,No,No
APPLIED ULTRASONICS,1,11,No,No,No
"Applied Universal Dynamics, Corp.",7,3,No,No,No
Applied University Research,5,2,No,No,No
Applied Utility Systems,1,N/A,No,No,No
"APPLIED VISIONS, INC.",30,80,No,No,No
"Applied Visual Technology, Inc.",2,45,No,Yes,No
"AppliedVR, Inc.",3,40,No,No,No
AppliFlex LLC,8,7,No,No,No
APPLIKATE TECHNOLOGIES INC.,5,2,No,No,No
APPLITECH,1,1,No,No,No
Appolo Research Corp.,1,N/A,No,No,No
Apprendis LLC,4,10,No,No,No
ApprenNet LLC,3,5,No,No,No
"Apprion, LLC",1,N/A,No,No,No
Apprise Technologies Inc,2,N/A,No,No,No
"AppScale Systems, Inc.",2,9,Yes,No,No
APPTRONIK INC,8,14,No,No,No
"Apre Instruments, Inc.",4,20,No,No,No
APREND TECHNOLOGY,8,N/A,No,No,No
"Apricity Health, LLC",1,20,Yes,No,No
Apricity Therapeutics,6,4,Yes,No,No
"APRIHEALTH, INC.",2,9,No,No,No
APS LLC,1,3,No,No,No
"APS Materials, Inc.",14,125,No,No,No
"Aps Technology, Inc.",6,170,No,No,No
"APSE, Inc.",2,5,No,No,Yes
APSI,1,3,No,No,No
Apsidal LLC,3,4,No,Yes,Unavailable
"APT AEROSPACE, INC.",1,N/A,No,No,No
"APT THERAPEUTICS, INC.",32,N/A,No,No,No
"Apt, Inc.",1,N/A,No,No,No
APTAGEN LLC,2,7,No,No,No
"Aptalogic, Inc.",11,10,Yes,No,No
"APTAMATRIX, INC.",12,N/A,No,No,No
"APTE, Inc.",1,N/A,Yes,No,No
Aptec Inc,1,2,No,No,No
Aptech Engineering Services,3,N/A,No,No,No
"APTEK, Inc.",54,N/A,No,No,No
APTIMA INC,475,166,No,No,No
"Aptimmune Biologics, Inc.",2,1,No,No,No
Aptinyx Inc ,2,47,No,No,No
"Aptitude Medical Systems, Inc.",22,10,No,No,No
APTIV,3,1,No,No,No
Apto Orthopaedics Corportation,1,1,No,No,No
"Aptotec, Inc.",2,N/A,No,No,No
"APTUS, LLC",1,2,No,No,No
Aptx Inc.orporated,1,N/A,No,No,No
Apu,1,N/A,No,No,No
"Apyron Technologies, Inc.",1,N/A,No,No,No
AQD Life Sciences LLc,1,3,No,No,No
"Aqru Research and Technology, LLC",1,1,No,No,No
AQST USA LLC,1,6,No,No,No
Aqua Access LLC,1,3,No,No,No
"Aqua Bounty Technologies, Inc.",3,0,No,No,No
"Aqua Chem Analyses, Inc.",1,N/A,No,No,No
AQUA GREEN LLC,1,15,No,No,No
Aqua Resources Corporation,2,1,No,No,No
AQUA VECTORS INCORPORATED ,1,3,No,No,No
"AQUA VITAE MONITORING, LLC",1,4,No,No,No
"Aqua-Dyne, Inc.",3,42,No,No,No
"Aqua-magnetics, Inc.",1,3,No,No,No
AquaBio Products Sciences L.L.C.,1,N/A,No,No,No
"AquaBioChip, LLC",2,0,No,No,No
"Aquaciser, Inc.",1,N/A,No,No,No
Aquaclear Environmental,1,N/A,Yes,Yes,No
Aquacultural Research Corp,1,18,No,No,No
Aquaculture Concepts,3,N/A,No,No,No
"AQUACULTURE SYSTEMS TECHNOLOGIES, L.L.C.",19,9,Yes,No,No
AQUACULTURE TECHNOLOGIES OF THE MARSHALL ISLANDS,2,8,No,Yes,No
Aquaculture Technology,2,N/A,No,Yes,No
"Aquafuture, Inc.",3,N/A,No,No,No
"Aquagga, Inc.",3,9,No,No,No
"Aquaharmonics, Inc.",1,2,Yes,No,No
AQUALUNG THERAPEUTICS CORP.,7,3,No,No,No
Aqualytic Technologies,2,N/A,No,No,No
Aquamar Production Resch Corp,1,4,No,No,No
"AquaMatrix International, Inc.",5,5,No,No,No
"AquaMetals, LLC.",1,2,No,No,No
"AQUAMOST, LLC",3,N/A,No,No,No
"AQUANANO, LLC",1,3,No,No,No
Aquanautics Corp,9,18,No,No,No
Aquaneers Inc,3,5,No,No,No
"AQUANIS, INC.",4,3,No,No,No
AQUANRG CONSULTING INC.,3,1,No,No,No
Aquapharm Technol Corp.,2,N/A,No,No,No
Aquapharm Technologies Corp.,1,N/A,No,No,No
AquaRealTime LLC,2,1,No,No,No
Aquarius Biotechnologies,1,5,No,No,No
Aquarius Engineering,1,1,Yes,No,No
Aquasions Inc,1,N/A,Yes,No,No
Aquasys LLC,2,4,No,No,No
Aquatech Services Inc.,2,N/A,No,No,No
"AquaTechnics, Inc.",2,N/A,No,No,No
Aquatic Farms,7,26,No,No,No
"Aquatic Feeds &amp; Filters, Inc.",1,N/A,No,No,No
AQUATIC INNOVATIONS,2,1,Yes,No,No
Aquatic Sensor Network Technology LLC,2,4,Yes,No,No
Aquatic Terrestrial Res. Corp.,1,5,No,No,No
"Aqueduct Fluidics, LLC",1,2,No,No,No
"Aqueduct Neurosciences, Inc.",1,3,No,No,No
"Aquero Company, LLC",1,N/A,No,No,No
Aquidneck Management Associate,4,N/A,No,No,No
"Aquila Biopharmaceuticals, Inc",2,N/A,No,No,No
"AQUILA LABORATORY, LLC",3,1,No,No,No
"AQUILA, Inc.",2,35,No,No,No
"Aquilent, Inc.",2,130,No,No,No
AQUILUS PHARMACEUTICALS INC,6,0,No,No,No
Aquinnah Pharmaceuticals Inc.,4,2,No,No,No
"Aqwest, LLC",34,9,No,No,No
"ARABLE LABS, INC.",2,12,No,No,No
"Araca, Inc.",2,9,No,No,No
"ARACARI BIOSCIENCES, INC.",1,7,No,No,No
Aracor,110,N/A,No,No,No
Aradigm Corporation,7,21,No,No,No
"Araha, Inc.",2,N/A,No,No,No
"ARATOME, LLC",5,5,No,No,No
ARAVANT CORPORATION,1,2,Yes,No,No
"ARAVASC, INC.",4,3,Yes,Yes,No
"ARAZ T, LLC",1,N/A,No,No,No
"ARBIOS TECHNOLOGIES, INC.",2,N/A,No,No,No
"ARBOGAST PHARMACEUTICALS, INC.",1,N/A,No,No,No
"Arbomatrix, LLC",1,5,No,No,Yes
Arbor Fuel Inc.,1,6,No,No,No
Arbor Grace Inc.,1,3,No,No,Yes
ARBOR MEDICAL INNOVATIONS LLC,2,2,No,No,No
"Arbor Photonics, Inc.",7,2,No,No,No
Arbor Research Corp,1,6,No,No,No
"ARBOR ULTRASOUND TECHNOLOGIES, LLC",3,1,No,No,No
ARBOR VITA CORPORATION,12,N/A,No,No,No
Arborsense Inc,4,4,No,No,Yes
"Arbsource, LLC",2,4,No,No,No
"Arbuckle Ranch, Inc.",4,N/A,No,No,No
"Arbus, Inc.",5,6,No,No,No
"ARC Bio, LLC",2,90,No,No,No
ARC Biotechnology LLC,1,2,No,No,No
Arc Engineering,2,N/A,Yes,No,No
"ARC Technologies, Inc. ",2,115,No,No,No
ARC TECHNOLOGY LLC ,9,1,No,No,No
Arc Ventures Inc.,2,N/A,No,No,No
"Arca Systems, Inc.",3,30,No,No,No
Arcademics,1,5,No,No,No
"Arcadia Biosciences, Inc.",14,85,No,No,No
Arcanum Corp.,2,N/A,No,No,No
ARCASCOPE INC,2,5,Yes,No,No
Arcast Inc.,3,2,No,No,Yes
"ARCATO LABORATORIES, INC.",2,2,No,No,No
"ArcByt, Inc.",2,29,No,No,No
"ARCCA, INC.",7,47,No,No,No
"Arch Innotek, LLC",3,3,No,No,No
ARCHAIUS LLC,5,1,No,No,No
"Archangel Systems, Inc.",14,27,Yes,No,No
ARCHARITHMS INC,33,43,No,No,Yes
"ARCHCOM TECHNOLOGY, INC.",6,45,No,No,No
ARCHE HEALTHCARE LLC,1,4,No,No,No
ARCHEMIX CORPORATION,2,N/A,No,No,No
Archer Aviation Inc.,2,40,No,No,No
"ARCHER OPTX, INC.",3,N/A,No,No,No
"ARCHER PHARMACEUTICALS, INC.",3,0,No,No,No
ARCHIE MD INC.,52,17,No,No,No
"Archimage, Inc.",4,6,No,No,No
"Archinoetics, LLC",14,2,Yes,No,No
ARCHITECTURAL APPLICATIONS P.C.,3,1,No,No,No
Architectural Energy Corporati,11,N/A,No,No,No
"Architecture Technology, Inc.",228,44,No,No,No
Archivas Inc.,3,23,No,No,No
"ARCHIVEX, LLC",2,N/A,No,No,No
"ArchSmart, LLC",2,13,Yes,No,No
"ARCOMAC SURFACE ENGINEERING, LLC",6,12,No,No,No
ARCON CORP,10,7,No,No,No
"ARCOS BIOSCIENCES, INC.",1,N/A,No,No,No
"Arcos, Inc.",4,6,No,No,No
"ArcSecond, Inc.",1,5,No,Yes,No
"Arctan, Inc.",9,11,No,No,No
Arctec Engineering Inc,2,10,No,No,No
"ARCTECH CHARGE, LLC",1,6,No,No,Unavailable
"ARCTECH, INCORPORATED",1,10,No,No,No
Arctic Corporation ,1,3,No,No,No
ARCTIC ENERGIES LTD,3,3,No,No,No
"Arctic Sand Technologies, Inc",1,6,Yes,Yes,No
Arctic Slope Technical Services,11,101,No,Yes,No
Arctos Research,3,N/A,No,No,No
"ARCTOS Technology Solutions, LLC",18,240,No,No,No
Arcturus Intelligence Inc.,1,10,No,No,No
Arcus-Med LLC,1,5,No,No,No
ARCXIS BIOTECHNOLOGIES,2,5,No,No,No
Ard Corp.,11,N/A,No,No,No
"ARDAL ELECTRONICS, INC.",1,1,No,No,No
Ardane Therapeutics Inc.,1,5,No,No,No
"ARDE, INC.",1,35,No,No,No
"ARDENT SOUND, INC.",1,N/A,No,No,No
"ARDICA TECHNOLOGIES, INC.",2,12,No,No,No
Ardono Research,2,N/A,No,No,No
"Area 1 Security, Inc.",1,60,No,No,No
AREA DETECTOR SYSTEMS CORPORATION,8,N/A,No,No,No
"Area I, Inc.",18,100,No,No,No
Area Therm Corp.,2,6,No,No,No
Areanna Inc.,1,1,No,No,No
"Arena Labs, Inc.",1,20,No,No,No
ARENA PESTICIDE MANAGEMENT,7,1,No,No,No
ARENA PHARMACEUTICALS,1,N/A,No,No,No
"Areoprobe, Corporation",1,6,No,No,No
Ares Corporation,3,417,Yes,Yes,No
ARES IMMUNOTHERAPY INC.,1,1,No,No,No
Ares Materials Inc.,3,8,No,No,No
Ares Security Corporation,13,34,No,No,No
"Ares Technologies, Inc.",1,12,No,No,No
"ARES, INC.",4,50,No,No,No
Arete Associates,340,399,No,No,No
Arete Engineering,1,32,No,Yes,No
Arete Technologies,4,N/A,No,No,No
"Arete Therapeutics, Inc.",4,N/A,No,No,No
"ARETECH, LLC",3,10,No,No,No
ARGANTEAL CORP,1,7,No,No,No
"ARGENT DIAGNOSTICS, INC.",1,2,No,No,No
ArgenTech Solutions,2,49,No,No,No
"ARGIL, INC.",4,5,No,No,No
"ARGINETIX, INC.",1,0,No,No,No
"ARGINOX  PHARMACEUTICALS, INC.",3,N/A,No,No,No
"Argis Solutions, Inc.",1,10,Unavailable,No,Unavailable
"ARGO NAVIS TECHNOLOGIES, LLC",7,2,No,No,No
Argo Science Corporation,1,5,No,No,No
"ARGOLYN BIOSCIENCE, INC.",4,N/A,No,No,No
"ARGON ENGINEERING ASSOC., INC.",18,250,No,No,No
Argonaut Technologies,1,N/A,No,No,No
"Argonex, Inc.",1,N/A,No,No,No
"ARGONIDE CORPORATION, THE",10,13,No,No,No
"Argos Intelligence, LLC",8,3,No,No,No
"Argosy Omnimedia, Inc.",1,5,Yes,No,No
Argotec Inc,3,52,No,No,No
"ARGTEC, INC.",9,7,No,No,No
"Argus Cognitive, Inc.",2,7,No,No,No
Argus Pharmaceuticals Inc,3,N/A,No,No,No
Argus Photonics Group,1,N/A,No,No,No
Argus Software,2,N/A,No,No,No
"Argus Systems Group, Inc.",1,85,No,No,No
ARGUS VR INTERNATIONAL,1,N/A,No,No,No
"ARGUSIGHT, INC.",1,6,No,No,No
"Ari Technologies, Inc.",1,N/A,No,No,No
Aria Corp,2,1,No,No,No
"Aria Microwave Systems, Inc.",4,6,Yes,Yes,No
"Ariad Pharmaceuticals, Inc.",3,N/A,No,No,No
Ariadne Diagnostics ,1,4,No,No,No
"ARIADNE GENOMICS, INC.",3,N/A,No,No,No
Ariano Tech Inc.,1,N/A,No,No,No
Arias Research Associates Inc.,5,9,No,Yes,No
"ARIAVAX, INC.",3,N/A,No,No,No
ARIAx INC,1,3,No,No,No
ARIBEX,2,30,No,No,No
"Aridis Pharmaceuticals, Inc.",5,N/A,No,No,No
"Arieca, LLC",2,5,No,No,No
"Ariel Systems, Inc.",1,22,No,No,No
"ARIES DESIGN AUTOMATION, LLC",18,5,No,No,No
ARIES Technology Corporation,2,2,No,No,No
Arietis Corporation,10,N/A,No,No,No
ARIL COMPUTER CORP,1,15,No,No,No
"ARIMA GENOMICS, INC.",8,35,No,No,No
"ARIO TECHNOLOGIES, INC.",2,8,No,No,No
Arion Systems Inc,1,1,No,No,No
"Arisan Therapeutics, Inc.",15,8,No,No,No
"ARISAPH PHARMACEUTICALS, INC.",5,4,No,No,No
"ARISETEK, LLC",1,2,No,No,No
"ARISIL INSTRUMENTS, INC.",3,N/A,No,No,No
"Arista Biologicals, Inc.",1,4,No,No,No
"ARISTEIN BIOINFORMATICS, LLC",1,N/A,No,No,No
"ARISTON MEDICAL , INC.",2,N/A,Yes,No,No
Arithmetika Inc,1,2,No,No,No
"ARIZANT HEALTHCARE, INC.",1,220,No,No,No
"Arizeke Pharmaceuticals, Inc.",4,N/A,No,No,No
Arizona Biotechnology Corp.,3,N/A,No,No,No
ARIZONA CANCER THERAPEUTICS L.L.C.,2,4,Yes,No,No
Arizona Carbon Foil Co Inc,5,8,No,No,No
Arizona Engineering Science LLC,2,2,No,No,No
Arizona Green (Division of TeachSharp LLC),2,2,Yes,No,No
ARIZONA INSTITUTE FOR BIO-MEDICAL RES,8,N/A,No,No,No
Arizona Instrument Corpon,2,N/A,No,No,No
"Arizona Magnetic Resonance Research, Inc.",1,2,No,No,No
Arizona Microsystems,1,4,Yes,No,No
Arizona Optical Metrology LLC,1,2,No,No,No
"ARIZONA OPTICAL SYSTEMS, LLC",9,30,No,No,No
ARIZONA PARADROGUE SYTEMS DIVOF WEST COAST NETTING,1,56,No,No,No
"ARIZONA SYSTEMS ENGINEERING GROUP, LLC",1,2,Yes,Yes,No
Arkady Associates,2,8,No,Yes,No
Arkala,2,N/A,No,No,No
"Arkansas Power Electronics International, Inc.",59,49,No,No,No
Arkham Technology Limited,8,15,Yes,Yes,No
"ARKITEK, INC.",1,N/A,No,No,No
"ARKITEX STUDIO, INC.",2,N/A,No,No,No
ARkival Technology Corporation,1,1,No,No,No
