Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
Adaptive Technology Solutions,1,N/A,No,No,No
"Adaptive Technology, Inc.",6,12,No,No,No
"Adaptive Testing Technologies, Inc.",2,10,No,No,No
"ADAPTIVE THERAPEUTICS, INC.",1,N/A,No,No,No
"ADAPTIVEPHARMA, LLC",1,1,No,No,No
"Adaptronics, Inc.",2,4,No,No,No
"Adaptrum, Inc.",2,25,No,No,No
"ADARZA BIOSYSTEMS, INC.",5,N/A,No,No,No
"ADAS, LLC",2,N/A,No,No,No
Adastra Labs LLC,1,5,Yes,No,No
"Adastral , LLC",3,2,No,No,No
ADC Acquisition Co. dba Automated Dynamics,28,32,No,No,No
"ADCOM SYSTEMS TECHNOLOGY,INC.",8,6,No,No,No
"Add-vision, Inc.",5,15,Yes,Yes,Yes
"Addax, Inc.",1,36,No,No,No
"ADDIGURU, LLC",3,3,No,Yes,No
"Additive Engineering Solutions, LLC",2,12,No,No,Yes
Additive Manufacturing Innovations LLC,4,2,Yes,No,No
Additive Monitoring Systems LLC,1,1,No,No,No
Addmaster Corp.,2,65,No,No,No
"AdductNE, LLC",1,2,No,No,Unavailable
ADDX CORPORATION,2,100,No,No,No
Ade Corp.,2,N/A,No,No,No
ADECTO PHARMACEUTICALS INC,3,3,Yes,No,No
"ADELOS, INC",2,5,No,No,No
ADELPHI TECHNOLOGY INC,114,18,No,No,No
"Adelphi Technology, LLC",1,4,No,No,No
Adelsys Inc,1,3,No,No,No
ADENOPAINT LLC,1,1,No,No,No
"ADENOSINE THERAPEUTICS, LLC",33,N/A,No,No,No
"Adept Analytics, LLC",1,2,No,No,No
Adept Ic Design,1,40,No,No,No
"Adept Systems, Inc.",5,10,No,No,No
"Adeptas, Inc.",3,N/A,No,No,No
Adeptdc Co.,1,1,No,Yes,No
"ADEPTECH SYSTEMS, INC.",1,8,No,Yes,No
"ADEPTHERA, LLC",8,1,No,No,No
ADEPTRIX CORP.,4,5,No,No,Yes
ADESTO TECHNOLOGIES,2,15,No,No,No
Adeza Biomedical Corpon,4,N/A,No,No,No
Adgero Biopharmaceuticals Holdings Inc,1,4,No,No,No
"Adhaere Pharmaceuticals, Inc.",1,1,Yes,Yes,No
ADHERELY LLC,1,3,No,No,No
Adherence Technologies Corp.,6,N/A,No,No,No
"Adherent Technologies, Inc.",91,12,No,No,No
"Adi - Displays Consulting, LLC",1,1,No,No,No
ADIABATICS INCORPORATED,32,8,No,Yes,No
"ADIABATICS, INC.",2,N/A,No,No,No
Adian Engineering Corp.,7,N/A,Yes,Yes,No
"ADIANT TECHNOLOGY, INC.",1,3,No,Yes,No
"Adicep Technologies, Inc.",3,6,No,No,No
Adient Medical Inc.,2,2,No,No,No
Adinstruments,1,N/A,No,No,No
"ADIPO THERAPEUTICS, LLC",1,1,No,No,No
"ADIPOGENIX, INC.",8,N/A,No,No,No
Adirondack Analytics,2,1,No,No,No
"Adjoint Technologies, LLC",1,1,No,No,No
ADJUVANCE TECHNOLOGIES INC.,5,N/A,Unavailable,Unavailable,Unavailable
"ADK Group, LLC",1,45,No,No,No
"Adler Consultants, Inc.",8,5,No,No,No
"Adlumin, Inc.",1,21,No,No,No
"ADLYFE, INC.",6,10,No,No,No
"Adm Diagnostics, Inc.",4,6,No,No,No
"ADMUNEX THERAPEUTICS, INC.",1,N/A,No,No,No
"ADNOVIV, INC.",3,6,No,No,No
ADOLF MELLER COMPANY,2,50,No,No,No
ADOLOR CORPORATION,5,N/A,No,No,No
"ADOPTECH, INC.",3,5,No,No,No
Adranos Energetics LLC,1,3,No,No,No
Adranos Inc,3,20,No,No,No
Adrenaline Mobility,1,3,No,No,No
"ADRENALINE RESEARCH, INC.",1,7,No,No,No
Adroit Materials,24,4,No,No,No
"Adroit Systems, Inc.",49,15,No,No,No
"ADS Technoogies, Inc.",1,N/A,No,No,No
"AdSem, Inc.",2,2,No,No,No
"Adsys Controls, Inc.",15,16,No,No,No
"ADT Pharmaceuticals, LLC",4,2,No,No,No
"ADTECH NEPTH, INC.",1,N/A,No,Yes,No
AdTech Optics Inc.,2,19,No,No,No
"Adtech Photonics, Inc.",9,25,Yes,No,No
ADTECH SYSTEMS RESEARCH INC,19,58,Yes,Yes,No
Adults Health &amp; Dev Programs,1,N/A,No,No,No
ADURO BIOTECH,3,0,No,No,No
Adv Countermeasure Sys,7,N/A,No,No,No
Adv Materials Innovations,1,1,Unavailable,Unavailable,Unavailable
Adv Process Combinat,3,N/A,No,No,No
Adv. Engineering And Research,2,15,No,No,No
"ADVA-TEC, INC.",1,1,No,No,No
ADVAC LLC,2,1,No,No,No
Advac Therapeutic LLC,1,3,No,Unavailable,No
Advaita Corporation,7,8,No,No,No
"Advalue Photonics, Inc.",65,30,No,Yes,No
ADVALUE TECHNOLOGY LLC,2,3,No,No,No
"ADVANCE MATERIALS PRODUCTS, INC",4,5,No,No,No
Advance Ratio Design Co Inc,1,19,No,No,No
"Advance, Inc.",2,26,No,Yes,No
Advanced &amp; Innovative Multifunctional Materials LLC,2,2,No,Unavailable,No
"Advanced Acoustic Concepts, Inc.",31,200,No,No,No
Advanced Aircraft Company LLC,1,8,No,No,No
"Advanced Algorithms &amp; Systems, LLC",1,1,No,Yes,No
Advanced Allergy Res Ctrs Inc,1,N/A,No,No,No
"Advanced Analytical Technologies, Inc.",1,N/A,No,No,No
"Advanced Analyzer Labs, Inc. ",2,2,No,Yes,No
"Advanced Animal Diagnostics, Inc.",1,34,No,No,No
ADVANCED ANTI-TERROR TECHNOLOGIES CORP,15,12,No,No,No
Advanced Applications,6,N/A,No,Yes,No
Advanced Applied Technology,1,8,No,No,No
Advanced Avionics Incorporated,8,13,No,No,No
Advanced Bioconversion Technologies,2,N/A,No,No,No
"ADVANCED BIODEVICES, LLC",2,2,No,No,No
ADVANCED BIOENGINEERING TECHNOLOGIES,1,N/A,No,No,No
"ADVANCED BIOLOGICAL MARKETING, INC.",4,25,No,No,No
ADVANCED BIOLOGICAL TECHNOLOGIES,1,N/A,Yes,No,No
ADVANCED BIOMEDICAL ASSAYS,1,N/A,Yes,Yes,No
"ADVANCED BIOMEDICAL INFORMATICS GROUP, L.L.C.",3,4,No,No,No
ADVANCED BIOMEDICAL MACHINES INC.,2,1,No,No,No
Advanced Biomedical Monitoring,3,N/A,No,No,No
ADVANCED BIONICS CORPORATION,8,N/A,No,No,No
ADVANCED BIOSENSORS INC,1,2,No,No,No
"Advanced Biotechnology, Inc.",1,N/A,No,No,No
"ADVANCED BIOTHERAPIES, INC.",1,N/A,No,No,No
Advanced Blood Component,1,N/A,No,No,No
"ADVANCED BRAIN MONITORING, INC.",43,44,No,No,No
"ADVANCED BREATH DIAGNOSTICS, LLC",2,N/A,No,No,No
Advanced Cae Technology Inc.,3,N/A,No,No,No
"ADVANCED CANCER THERAPEUTICS,  LLC",1,0,No,No,No
"ADVANCED CELL DIAGNOSTICS, INC.",6,56,No,No,No
"ADVANCED CERAMETRICS, INC.",16,24,No,No,No
"ADVANCED CERAMIC FIBERS, L.L.C.",8,7,No,No,No
Advanced Ceramic Research,1,N/A,No,No,No
Advanced Ceramics Corp.,2,N/A,No,No,No
"ADVANCED CERAMICS MANUFACTURING, LLC",31,12,No,Yes,No
"ADVANCED CHEMICAL SYSTEMS, INC.",2,8,No,No,No
"Advanced Chemotherapy Technologies, Inc.",3,3,No,No,No
"ADVANCED CIRCULATORY SYSTEMS, INC.",18,N/A,No,No,No
Advanced Clinical Products Inc,1,N/A,No,No,No
"Advanced Cmp Products, Inc.",4,10,No,No,No
Advanced Coatings International,1,10,No,No,No
"ADVANCED COCHLEAR SYSTEMS, INC.",11,N/A,No,No,No
Advanced Coherent Technologies LLC,13,10,Yes,No,No
Advanced Communication,8,11,No,No,No
Advanced Communications Tech,2,N/A,No,No,No
"ADVANCED COMPONENTS &amp; MATERIALS, INC.",4,3,No,No,No
Advanced Composite Engineering,2,5,No,No,No
"Advanced Composite Materials, LLC",1,20,No,No,No
Advanced Composite Operations,1,2,No,No,No
Advanced Composite Products,20,38,No,No,No
Advanced Composite Technology,5,35,No,No,No
Advanced Composites Labs,2,6,No,No,No
"ADVANCED COMPUTATIONAL TECHNOLOGY, LLC",5,7,Yes,No,No
Advanced Computer,2,N/A,No,No,No
Advanced Computer Support,1,35,No,No,No
"Advanced Concepts, Inc.",1,9,No,No,No
ADVANCED CONDUCTOR TECHNOLOGIES LLC,31,5,No,No,No
Advanced Connection Technology,1,4,No,No,No
Advanced Control Technologies,2,N/A,No,No,No
"Advanced Cooling Technologies, Inc.",204,216,No,No,No
ADVANCED COOLING THERAPY INC,2,12,No,No,No
"ADVANCED COORDINATION TECHNOLOGIES, LLC.",2,6,No,No,No
"ADVANCED CORE TECHNOLOGIES, LLC",2,60,No,Yes,No
"Advanced Creations, Inc.",3,N/A,No,No,No
Advanced Creative Educational,1,4,Yes,No,No
Advanced Crystal Products,2,N/A,No,No,No
Advanced Cytometry Instrumentation Systems LLC,7,1,No,No,No
"ADVANCED DATA SYSTEMS, INC.",1,N/A,No,No,No
Advanced Decision Systems,54,N/A,No,No,No
"Advanced Design Consulting USA, Inc.",11,0,No,No,No
Advanced Detectors Inc,9,N/A,No,No,No
"Advanced Development Group,",1,49,No,No,No
"Advanced Device Technologies,",3,2,No,No,No
"ADVANCED DEVICE TECHNOLOGY, INC.",13,8,No,Yes,No
"ADVANCED DIAGNOSTICS, LLC",1,N/A,No,No,No
"ADVANCED DIAMOND SOLUTIONS, INC.",1,5,No,No,No
"Advanced Diamond TechNologies, Inc.",25,24,No,No,No
"Advanced Digital Imaging Research, LLC",17,N/A,No,No,No
"ADVANCED DIGITAL SYSTEMS, INC.",9,0,No,No,No
Advanced Dimensional Displays,1,N/A,No,No,No
"Advanced Distributed Sensor Systems, Inc",1,13,No,No,No
Advanced Diversified Tech Inc,3,N/A,No,No,No
"Advanced Dynamics, Inc.",19,15,No,Yes,No
ADVANCED ELECTROMAGNETICS,6,3,No,No,No
"Advanced Encapsulation, Inc",2,2,No,No,No
"ADVANCED ENERGY CONVERSION, LLC",5,8,No,No,No
Advanced Energy Dynamics Inc.,7,N/A,No,No,No
"Advanced Energy Materials, LLC",10,11,Yes,Yes,No
"Advanced Energy Systems, Inc",55,30,No,No,No
"Advanced Energy Technology,",4,3,No,No,No
Advanced Engineered,1,N/A,No,No,No
Advanced Engineering ,5,1,Yes,No,Yes
"Advanced Engineering Research, LLC",3,7,No,Yes,No
Advanced Engineering Solutions,4,3,Yes,No,No
Advanced Engines Development Corporation,9,5,No,No,No
Advanced Environmental,1,N/A,No,No,No
Advanced Environmental Researc,1,N/A,No,No,No
ADVANCED EXTRAVASCULAR SYSTEMS,3,N/A,No,No,No
"ADVANCED FIBER SENSORS, INC.",6,2,No,No,No
Advanced Fiberoptics Corp.,2,15,No,Yes,No
"Advanced Fibers &amp; Powders, LLC",5,N/A,No,No,No
Advanced Flex Sensor Research,1,0,Yes,Yes,No
"ADVANCED FLUIDICS, LLC",7,1,No,No,No
Advanced Flying Automobile Inc,1,N/A,No,No,No
"Advanced Fuel Research, Inc.",256,8,No,No,No
Advanced Genetic,1,N/A,No,No,No
"ADVANCED GENETIC SYSTEMS, INC.",7,N/A,No,No,No
Advanced Genetics Research,1,N/A,No,No,No
"Advanced Genome Technologies, Llc",1,2,No,No,No
"ADVANCED GENOMIC TECHNOLOGY, LLC",4,2,Yes,No,No
"Advanced Geophysical Technology, Inc.",3,15,No,No,Yes
"ADVANCED GLOBAL SERVICES, LTD",17,6,Yes,No,No
Advanced Haemotechnologies,2,7,No,No,No
"ADVANCED HEARING CONCEPTS, INC.",3,N/A,No,No,No
"ADVANCED HEARING PRODUCTS, INC.",1,8,No,No,No
Advanced Heat Treat Corp.,2,140,No,No,No
Advanced Hydrogen Technologies Corporation,3,2,No,No,No
Advanced Image Measurement Sys,1,N/A,No,No,No
"ADVANCED IMAGING RESEARCH, INC.",20,N/A,No,Yes,No
"ADVANCED IMMUNE THERAPEUTICS, INC.",1,N/A,No,No,No
Advanced Immunotherapeutics,2,N/A,No,No,No
ADVANCED INDUSTRIAL TECHNOLGY,1,3,No,No,No
"ADVANCED INFONEERING, INC.",6,4,No,No,No
ADVANCED INTEGRATED SYSTEMS,2,22,No,Yes,No
Advanced Laser Systems Technol,1,5,No,No,No
"Advanced Life Sciences, Inc.",2,N/A,No,No,No
"Advanced Life Technologies, LLC",12,8,No,No,No
Advanced Liquid Crystal Technologies,3,N/A,Yes,No,No
ADVANCED LIQUID LOGIC,28,50,No,No,No
Advanced Maerials Technolo,1,N/A,No,No,No
"Advanced Magnet Lab, Inc.",16,6,No,No,No
"Advanced Magnetic and Cryogenic, LLC",2,2,Yes,Yes,No
"ADVANCED MAGNETICS, INC.",8,N/A,No,No,No
Advanced Management Research,2,N/A,No,No,No
Advanced Manufacturing LLC,2,3,No,Yes,No
"Advanced Marine Enterprises,",6,N/A,No,No,No
Advanced Material Systems,6,5,No,No,No
ADVANCED MATERIALS AND DEVICES,21,5,No,No,No
ADVANCED MATERIALS AND MANUFACTURING TECHNOLOGIES,1,2,No,No,No
Advanced Materials and Processes,8,2,No,No,No
ADVANCED MATERIALS APPLICATIONS,1,3,Yes,No,No
Advanced Materials Corp,19,6,No,Yes,No
Advanced Materials Design Inc,3,N/A,No,No,No
Advanced Materials Laboratory,2,2,No,No,No
"Advanced Materials Manufacturing, LLC",2,2,Yes,No,No
ADVANCED MATERIALS RESEARCH &amp; DEVELOPMENT CORP.,1,2,No,No,No
Advanced Materials Scientia LLC,1,2,Yes,Yes,No
"ADVANCED MATERIALS TECHNOLOGY, INC.",21,N/A,No,No,No
"ADVANCED MECHANICAL SYSTEMS TECHNOLOGY,",2,2,Yes,No,No
"Advanced Mechanical Technology, Inc.",38,28,No,No,No
"ADVANCED MECHANICS TECHNOLOGY, LTD.",3,2,No,Yes,No
ADVANCED MEDIA RESEARCH INC,4,4,Yes,No,No
"Advanced Medical Devices, Inc.",2,N/A,No,No,No
ADVANCED MEDICAL ELECTRONICS CORPORATION,148,N/A,No,No,No
Advanced Medical Research Corp,1,N/A,No,Yes,No
"ADVANCED MEMBRANE SYSTEMS, INC.",4,5,No,No,No
Advanced Metal Products Inc.,2,14,No,No,No
"Advanced Metals Systems, Inc.",3,6,No,No,No
Advanced Metalworking Practice,1,2,No,No,No
Advanced Methods &amp; Materials (AMM),4,6,No,No,No
ADVANCED MICROBIAL SOLUTIONS CORPORATION,4,N/A,No,No,No
ADVANCED MICROCAVITY SENSORS LLC,1,1,No,No,No
"ADVANCED MICROLABS, LLC",10,N/A,No,No,No
"ADVANCED MICROMACHINES, INC.",9,14,No,No,No
Advanced Microscopy Techniques,4,N/A,No,No,No
Advanced MicroSensors Corporation,1,40,No,No,No
Advanced Microsphere Products,2,5,No,No,No
Advanced Mineral Technologies,2,N/A,No,No,No
ADVANCED MODULAR POWER SYSTEMS,19,21,No,No,No
"Advanced Molecular Systems,",1,N/A,No,No,No
"Advanced Monitoring, Inc.",1,N/A,Yes,No,No
Advanced Motion Controls Inc.,3,4,No,Yes,No
ADVANCED MRI TECHNOLOGIES LLC,14,8,No,No,No
Advanced Nanotechnologies Corporatio,1,N/A,No,No,No
"Advanced Neural Dynamics, Inc.",1,1,No,No,No
"Advanced Nmr Systems, Inc",3,N/A,No,No,No
"Advanced Nuclear Technology, Inc",1,2,No,No,No
"ADVANCED NUMERICAL DESIGN, LLC",1,5,No,No,No
Advanced Numerical Solutio,4,2,No,No,No
ADVANCED NUMERICAL SOLUTIONS LLC,2,5,No,No,No
"ADVANCED ONION, Inc. ",1,74,No,No,No
Advanced Opt. Equip. &amp; Syst.,4,4,No,No,No
"Advanced Optical Systems, Inc",44,19,No,No,No
ADVANCED OPTICAL TECHNOLOGIES INCORPORATED,8,5,Yes,No,No
"Advanced Optical Technologies, Inc.",4,4,No,No,No
"Advanced Oxide Devices, LLC",1,3,No,No,No
"ADVANCED PAVING TECHNOLOGIES, INC.",1,2,No,No,No
"Advanced Photodynamic Technologies, Inc.",8,N/A,No,No,No
"Advanced Photometrics, Inc.",1,N/A,No,No,No
"ADVANCED PHOTON SCIENCES, LLC",6,5,Yes,No,No
Advanced Photonic,1,5,No,No,No
"ADVANCED PHOTONIC CRYSTALS, LLC",8,5,No,No,No
Advanced Photonics,3,4,No,Yes,No
Advanced Photonics Group,1,1,No,No,No
Advanced Photonix,6,N/A,No,No,No
"ADVANCED PLASMA PRODUCTS, INC.",3,0,No,No,No
"Advanced Polymer Monitoring Technologies, Inc.",2,6,No,No,Yes
"Advanced Position Systems,",2,2,No,Yes,No
"Advanced Powder Products, Inc. ",2,48,No,No,No
ADVANCED POWDER SOLUTIONS INC,32,55,No,Yes,No
Advanced Power Sources Inc,1,5,No,No,No
"ADVANCED POWER TECHNOLOGIES, INC.",13,158,No,No,No
"Advanced Prairie, Inc.",1,N/A,No,No,No
"Advanced Principles Group, Inc.",2,0,No,No,Yes
"ADVANCED PROCESS COMBINATORICS, INC.",6,10,No,No,No
"Advanced Processing Tech.,",9,4,No,No,No
"ADVANCED PROCESSING TECHNOLOGY, INC.",7,10,No,No,No
"ADVANCED PRODUCT DEVELOPMENT, INC.",2,N/A,No,Yes,No
Advanced Products Inc,1,N/A,No,No,No
Advanced Programming Concepts,1,8,No,No,No
"Advanced Projects Research, Incorporated",47,11,Yes,No,No
Advanced Propulsion Inc.,3,3,No,No,No
"Advanced Propulsion Technologies, Inc.",1,8,No,No,No
"Advanced Protection Products,",1,10,No,No,No
Advanced Protein Labs,1,N/A,Yes,Yes,No
"Advanced Radar Company, LLC",1,6,No,No,No
ADVANCED RADATION THERAPY,1,5,No,No,No
Advanced Reasoning Inc.,1,4,No,No,No
"Advanced Recovery and Recycling, LLC ",2,7,No,No,No
"ADVANCED REFRACTORY TECHNOLOGIES, INC.",34,32,No,No,No
"ADVANCED REFRIGERATION TECHNOLOGIES, INC",5,N/A,No,No,No
"Advanced Remote Sensing, Inc.",3,2,No,No,No
"Advanced Renal Therapies, Inc..",1,N/A,No,No,No
Advanced Renewable Technology International Inc,1,5,No,No,No
ADVANCED RESEARCH CORPORATION,15,18,Yes,No,No
"Advanced Research Systems,",1,N/A,No,No,No
"Advanced Research Systems, Inc.",2,25,Unavailable,Unavailable,Unavailable
"Advanced Resonance Technologies, Inc",3,N/A,No,No,No
Advanced Resource Development,1,50,No,No,No
Advanced Resources,2,N/A,No,No,No
"Advanced Resources International, Inc.",6,N/A,No,No,No
Advanced Respiratory Technologies LLC,2,3,No,No,No
Advanced Retro Technology Inc.,2,N/A,No,No,No
ADVANCED RNA TECHNOLOGIES LLC,7,2,No,No,No
Advanced Robotic Tech Inc.,1,N/A,No,No,No
Advanced Rolling Technologies LLC,1,N/A,No,No,No
"ADVANCED ROTORCRAFT TECHNOLOGY, INC.",81,21,No,No,No
"Advanced Safeguards, Inc.",1,N/A,No,No,No
Advanced Science And Automation Corp,9,3,No,No,No
"Advanced Scientific Concepts, LLC",102,25,No,No,No
Advanced Seed Technology,1,N/A,Yes,Yes,No
Advanced Seismic Instrumentation and Research,1,5,No,No,No
"ADVANCED SENSOR TECHNOLOGIES, INC.",20,10,No,No,No
ADVANCED SEPARATION &amp; ABSORPTION PRODUCT,4,1,No,No,No
Advanced Signature,1,1,Yes,No,No
"Advanced Silicon Carbide Materials, LLC",2,275,Yes,No,Yes
Advanced Silicon Group,6,6,Yes,No,Yes
ADVANCED SIMULATION DISPLAYS CO.,2,5,No,No,No
"ADVANCED SIMULATION RESEARCH, INC.",3,4,No,Yes,No
"ADVANCED SIMULATION TECHNOLOGY, INC.",3,48,No,No,No
"ADVANCED SMART SYSTEMS AND EVALUATION TECHNOLOGIES, LLC",2,1,No,No,No
"ADVANCED SOLUTIONS FOR TOMORROW, INC.",4,102,No,No,No
"ADVANCED SOLUTIONS, INC.",3,33,No,No,No
Advanced Space Data Corp,1,N/A,No,No,No
Advanced Space LLC,13,45,No,No,No
"Advanced Strategic Insight, Inc.",1,28,No,No,No
"ADVANCED STRUCTURAL TECHNOLOGY, INC.",9,3,No,Yes,No
Advanced Structures Technology,4,3,No,No,No
"ADVANCED SURFACES AND PROCESSES, INC.",2,N/A,No,No,No
"Advanced Surgical Systems,",1,N/A,No,No,No
Advanced System Concepts,2,N/A,No,No,No
Advanced Systems &amp; Technologies Inc,70,9,No,No,No
Advanced Systems Concepts,5,N/A,No,No,No
"Advanced Systems Technology, Inc.",5,250,No,No,No
"Advanced Systems/Supportability Engineering Technologies And Tools, Inc.",35,55,No,No,No
ADVANCED TACTICS INC,4,10,No,No,No
"Advanced Tactile Imaging, Inc.",8,7,Yes,No,No
Advanced Targeting Systems,19,9,No,No,No
"ADVANCED TECH ENGINEERING, INC.",2,1,No,Yes,No
Advanced Technical Concepts,1,N/A,No,No,No
Advanced Technologies,2,80,No,No,No
Advanced Technologies &amp; Testin,1,3,No,No,No
ADVANCED TECHNOLOGIES &amp; TESTING LABORATORIES INC,1,5,Yes,Yes,No
Advanced Technologies for Novel Therapeutics,1,7,Yes,Yes,Yes
"ADVANCED TECHNOLOGIES GROUP, INC.",23,11,No,No,No
"Advanced Technologies, Inc",6,3,Yes,Yes,Yes
Advanced Technologies/Laboratories Intl,238,N/A,Yes,Yes,No
Advanced Technology &amp; Research,11,N/A,No,Yes,No
Advanced Technology And Research Corporation,43,101,No,No,No
Advanced Technology Transfer,2,N/A,Yes,No,No
"ADVANCED TELECARE, LLC",1,0,No,No,No
"ADVANCED THERAPIES, INC.",4,N/A,No,No,No
ADVANCED THERMAL TECHNOLOGIES,15,6,No,No,No
"ADVANCED THIN FILM, INC.",1,6,Yes,No,No
"ADVANCED TISSUE SCIENCES, INC.",7,N/A,No,No,No
Advanced Tracking Technology C,1,7,No,No,No
"Advanced Unmanned Systems, LLC",1,1,No,No,No
"Advanced vascular Therapies, Inc.",2,3,Yes,Yes,Yes
"Advanced Vision Technologies, Inc.",1,N/A,No,No,No
"ADVANCED VISION THERAPIES, INC.",9,N/A,No,No,No
"Advanced Visual Data, Inc.",3,6,No,No,No
"Advanced Welding Concepts,",5,N/A,No,No,No
ADVANCED WIRELESS &amp; TELECOM CORP.,2,5,No,No,No
"ADVANCED WOUND SYSTEMS, LLC",1,N/A,No,No,No
"ADVANCED X-RAY TECHNOLOGY, INC.",2,N/A,No,No,No
AdvancedMEMS Parts,1,2,No,No,No
AdvanceH2O corp.,1,1,No,No,Unavailable
"ADVANSTA, INC.",1,N/A,No,No,No
"Advantage Silver Dental Arrest, LLC",5,1,No,No,No
"ADVANTAGENE, INC",10,N/A,No,No,No
Advantageous Systems LLC,2,2,No,No,No
"Advantech, Inc.",1,N/A,No,No,No
"ADVATECH PACIFIC, INC.",20,45,No,No,No
"ADVAXIS, INC.",5,N/A,No,No,No
Advec Corp.,2,3,No,No,No
"Advensys, LLC",2,1,Yes,No,No
"Advent Diamond, Inc.",5,5,Yes,No,No
"Advent Engineering Services, Inc.",3,20,No,No,No
Advent Innovations Ltd. Co.,8,6,Yes,Yes,No
"Advent Systems, Inc.",6,11,No,No,No
"ADVENT TECHNOLOGIES, INC.",1,2,Yes,No,No
"Advent Therapeutics, Inc.",3,5,No,No,No
"ADVENTIUM ENTERPRISES, LLC",50,25,No,No,No
Adventus Material Strategies,1,3,No,No,No
"Advinow, Inc.",2,20,No,No,No
"Advintec, Llc",1,1,No,No,No
"ADVIS, INC.",2,2,No,No,No
Advisory Aerospace OSC LLC,1,10,No,Yes,No
"ADVITECH, INC.",2,N/A,No,No,No
ADVOCATES FOR HUMAN POTENTIAL INC,3,85,No,No,No
"ADVR, Inc",103,21,No,No,No
Advratech,10,4,No,No,No
ADYB ENGINEERED FOR LIFE INC.,1,8,No,No,No
"Adynxx, Inc.",1,6,No,No,No
ADYPTATION LLC,3,7,No,No,No
ADYTON PBC INC,5,6,No,No,No
"AE MACHINES, LLC",1,2,Yes,No,No
AEB ENGINEERING LLC,3,1,No,Yes,No
"Aebeze Labs, Inc.",2,10,No,No,No
"AEC-Able Engineering Company, Inc.",21,77,No,No,No
AECHELON TECHNOLOGY,7,14,No,No,No
AECsoft USA Inc.,1,N/A,Yes,No,No
AEDAR CORPORATION,1,5,Unavailable,Unavailable,Unavailable
"AEGEN BIOSCIENCES, INC.",1,N/A,No,No,No
Aegir Systems,2,62,Yes,Yes,No
"AEGIS BIOSCIENCES, LLC",6,N/A,No,No,No
Aegis Information Systems,2,N/A,No,No,No
"Aegis Medical Technologies,",1,N/A,No,No,No
AEGIS RESEARCH CORP.,3,36,No,No,No
AEGIS SYSTEMS INC.,2,22,No,No,No
"Aegis Technologies Group, LLC, The",69,280,No,No,No
"Aegis Technology, Inc.",46,14,Yes,No,No
AegisCN LLC,1,3,No,No,No
"AEGISOUND, LLC",2,22,No,No,Yes
AEIOU Scientific LLC,2,2,No,No,No
Aeolus Building Efficiency Inc,1,1,No,No,No
"AEOLUS PHARMACEUTICALS, INC.",2,5,No,No,No
AEON IMAGING LLC,14,6,Yes,No,No
"Aeon Respire, Inc.",1,2,No,No,No
"Aeon Sciences, LLC",1,1,No,No,No
Aeon Systems Inc.,2,N/A,No,No,No
"Aep Technologies, Inc.",1,8,No,No,No
AEQUOR INC.,1,2,Yes,No,No
"Aera, Inc.",1,38,No,No,No
Aerem Nova Energy Storage Inc,1,4,No,No,No
AEREON CORP.,5,N/A,No,No,No
Aeres,1,3,No,No,No
Aerg,1,N/A,No,No,No
Aerial Imaging Solutions,2,1,No,No,No
"AERIAL VISION, INC.",2,3,No,No,No
Aeris LLC,1,25,No,No,No
Aeris Technologies Inc.,1,4,No,No,No
"AERIS THERAPEUTICS, INC.",3,N/A,No,No,No
"Aerius Photonics, LLC.",64,32,No,No,No
"AERMETRIC TECHNOLOGY GROUP, INC.",2,5,No,No,No
Aero Composites,1,6,No,No,No
"AERO OPTICS, INC.",19,6,No,No,No
AERO RECORD TECHNOLOGIES USA INC,1,4,No,No,No
AERO SIMULATION INC,1,167,No,No,No
"Aero Systems Engineering, Inc.",10,180,No,No,No
"Aero Thermo Technology, Inc",7,22,Yes,No,No
Aero Union Corp.,2,N/A,No,No,No
"Aero-plasma, Inc.",7,7,No,No,No
Aero-smith Systems Inc,1,N/A,No,No,No
Aeroacoustics Assoc,1,N/A,No,No,No
AEROARTS LLC,5,2,No,No,No
"AEROASTRO, INC.",53,404,No,No,No
"Aerobotics, Inc.",1,25,No,No,No
"Aerobotix, Inc.",8,45,No,No,No
Aerobyx LLC,1,3,No,No,No
AeroChem Corporation,6,5,No,No,No
Aerochem Research,22,14,No,No,No
"Aerocine Ventures, Inc.",5,6,No,No,No
"Aerocomposites, Inc.",1,6,No,No,No
Aerocon Inc,1,N/A,No,No,No
Aerocore Technologies LLC,2,20,No,No,No
"AEROCROSS SYSTEMS, INC.",2,3,No,No,No
"Aerocyonics, Inc.",2,11,No,No,No
Aerodyn Combustion LLC,1,4,No,No,No
"AERODYN ENGINEERING, INC.",3,21,No,No,No
"AeroDynamic Solutions, Inc.",7,6,No,No,No
"AERODYNAMIC TECHNOLOGIES, LLC",2,2,Yes,Yes,No
Aerodyne Microsystems Inc.,5,5,No,No,No
"Aerodyne Research, Inc.",407,65,No,No,No
AEROGAGE CORP.,5,4,No,No,No
AEROGEL TECHNOLOGIES LLC,1,6,No,No,No
"AEROHYDRO, INC.",4,2,No,No,No
AEROLIVE INC,1,1,Yes,No,No
AeroMancer Technologies Corporation,5,1,No,Yes,No
Aeromarine Consulting Inc,1,1,No,No,No
"AEROMECH ENGINEERING, INC.",1,92,No,No,No
"AEROMECHANICS, LLC",1,1,No,Yes,No
"Aeromed Software, L.l.c.",1,3,Yes,No,No
"Aeromet Technologies, Inc.",2,4,No,No,No
